date;match;link_jp;show;arena;other_data;link_en;ID
2017.06.11;Kazuchika Okada (c) vs Kenny Omega;https://njpwworld.com/p/s_series_00442_1_09;Dominion;Osaka-Jo Hall;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00442_2_09;1335
2017.06.15;Manabu Nakanishi vs Katsuya Kitamura;http://njpwworld.com/p/s_series_00443_1_04;Lion's Gate Project: 6;Shinjuku FACE;;;1336
2017.06.15;YOSHI-HASHI vs Yuma Aoyagi;http://njpwworld.com/p/s_series_00443_1_05;Lion's Gate Project: 6;Shinjuku FACE;;;1337
2017.06.15;Yuji Nagata & Tomoyuki Oka vs Satoshi Kojima & Ayato Yoshida;http://njpwworld.com/p/s_series_00443_1_06;Lion's Gate Project: 6;Shinjuku FACE;;;1338
2017.06.20;Tomoyuki Oka vs Tetsuhiro Yagi;http://njpwworld.com/p/s_series_00444_1_01;Kizuna Road;Korakuen Hall;;;1339
2017.06.20;Tetsuya Naito & Hiromu Takahashi vs Hiroshi Tanahashi & Hirai Kawato;http://njpwworld.com/p/s_series_00444_1_05;Kizuna Road;Korakuen Hall;;;1340
2017.06.20;EVIL, SANADA & BUSHI (c) vs Ryusuke Taguchi, KUSHIDA & Juice Robinson;http://njpwworld.com/p/s_series_00444_1_07;Kizuna Road;Korakuen Hall;NEVER Openweight Trios Titles;;1341
2017.06.23;KUSHIDA (c) vs Marty Scurll;https://njpwworld.com/p/s_archive_56_01_06;ROH Best in the World;Massachusetts, USA;ROH World TV Title;;1342
2017.06.23;The Young Bucks (c) vs War Machine vs Baretta & Chuckie T;https://njpwworld.com/p/s_archive_56_01_07;ROH Best in the World;Massachusetts, USA;ROH World Tag Titles;;1343
2017.06.26;Shota Umino vs Tetsuhiro Yagi;http://njpwworld.com/p/s_series_00444_2_01;Kizuna Road;Korakuen Hall;;;1344
2017.06.26;Tomoyuki Oka vs Katsuya Kitamura;http://njpwworld.com/p/s_series_00444_2_02;Kizuna Road;Korakuen Hall;;;1345
2017.06.26;Tana, Makabe, Juice, Taguchi & Finlay vs Naito, EVIL, SANADA, BUSHI & Hiromu;http://njpwworld.com/p/s_series_00444_2_06;Kizuna Road;Korakuen Hall;;;1346
2017.06.27;KUSHIDA (c) vs BUSHI;http://njpwworld.com/p/s_series_00444_3_07;Kizuna Road;Korakuen Hall;IWGP Jr. Heavyweight Title;;1347
2017.07.01;Zack Sabre Jr. vs Juice Robinson;http://njpwworld.com/p/s_series_00445_1_04;G1 Special in USA;Long Beach;IWGP US Title Tournament 1st Round;https://njpwworld.com/p/s_series_00445_2_04;1348
2017.07.01;Tama Tonga & Tanga Loa (c) vs War Machine;http://njpwworld.com/p/s_series_00445_1_06;G1 Special in USA;Long Beach;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00445_2_06;1349
2017.07.01;Tomohiro Ishii vs Tetsuya Naito;http://njpwworld.com/p/s_series_00445_1_07;G1 Special in USA;Long Beach;IWGP US Title Tournament 1st Round;https://njpwworld.com/p/s_series_00445_2_07;1350
2017.07.01;Michael Elgin vs Kenny Omega;http://njpwworld.com/p/s_series_00445_1_08;G1 Special in USA;Long Beach;IWGP US Title Tournament 1st Round;https://njpwworld.com/p/s_series_00445_2_08;1351
2017.07.01;Kazuchika Okada (c) vs Cody Rhodes;http://njpwworld.com/p/s_series_00445_1_09;G1 Special in USA;Long Beach;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00445_2_09;1352
2017.07.02;Kenny Omega vs Jay Lethal;http://njpwworld.com/p/s_series_00445_3_02;G1 Special in USA;Long Beach;IWGP US Title Tournament Semi-Final;https://njpwworld.com/p/s_series_00445_4_02;1353
2017.07.02;Tomohiro Ishii vs Zack Sabre Jr. ;http://njpwworld.com/p/s_series_00445_3_03;G1 Special in USA;Long Beach;IWGP US Title Tournament Semi-Final;https://njpwworld.com/p/s_series_00445_4_03;1354
2017.07.02;The Young Bucks (c) vs RPG Vice;http://njpwworld.com/p/s_series_00445_3_06;G1 Special in USA;Long Beach;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00445_4_06;1355
2017.07.02;Kenny Omega vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00445_3_09;G1 Special in USA;Long Beach;IWGP US Title Tournament FINAL;https://njpwworld.com/p/s_series_00445_4_09;1356
2017.07.04;Dick Togo vs Hirai Kawato;http://njpwworld.com/p/s_series_00446_1_04;Lion's Gate Project: 7;Shinjuku FACE;;;1357
2017.07.04;Satoshi Kojima vs Tomoyuki Oka;http://njpwworld.com/p/s_series_00446_1_05;Lion's Gate Project: 7;Shinjuku FACE;;;1358
2017.07.04;YOSHI-HASHI vs Koji Iwamoto;http://njpwworld.com/p/s_series_00446_1_06;Lion's Gate Project: 7;Shinjuku FACE;;;1359
2017.07.04;Yuji Nagata vs GO Asakawa;http://njpwworld.com/p/s_series_00446_1_07;Lion's Gate Project: 7;Shinjuku FACE;;;1360
2017.07.17;Tenzan, Kojima & Liger vs Elgin, Juice & Finlay;http://njpwworld.com/p/s_series_00447_1_01;G1 Climax Day 1;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00447_2_01;1361
2017.07.17;SANADA & BUSHI vs EVIL & Hiromu;http://njpwworld.com/p/s_series_00447_1_03;G1 Climax Day 1;Hokkaido Sports Center;;https://njpwworld.com/p/s_series_00447_2_03;1362
2017.07.17;Yuji Nagata vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_1_05;G1 Climax Day 1;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_2_05;1363
2017.07.17;Hirooki Goto vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00447_1_07;G1 Climax Day 1;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_2_07;1364
2017.07.17;Hiroshi Tanahashi vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_1_08;G1 Climax Day 1;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_2_08;1365
2017.07.17;Kota Ibushi vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_1_09;G1 Climax Day 1;Hokkaido Sports Center;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_2_09;1366
2017.07.20;Kota Ibushi & Hirai Kawato vs Zack Sabre Jr. & El Desperado;http://njpwworld.com/p/s_series_00447_3_01;G1 Climax Day 2;Korakuen Hall;;https://njpwworld.com/p/s_series_00447_4_01;1367
2017.07.20;Satoshi Kojima vs Juice Robinson;http://njpwworld.com/p/s_series_00447_3_05;G1 Climax Day 2;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_4_05;1368
2017.07.20;SANADA vs EVIL;http://njpwworld.com/p/s_series_00447_3_07;G1 Climax Day 2;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_4_07;1369
2017.07.20;Kenny Omega vs Minoru Suzuki;http://njpwworld.com/p/s_series_00447_3_09;G1 Climax Day 2;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_4_09;1370
2017.07.21;Kenny Omega & Yujiro Takahashi vs Tama Tonga & Chase Owens;http://njpwworld.com/p/s_series_00447_5_03;G1 Climax Day 3;Korakuen Hall;;https://njpwworld.com/p/s_series_00447_6_03;1371
2017.07.21;Yuji Nagata vs Hirooki Goto;http://njpwworld.com/p/s_series_00447_5_05;G1 Climax Day 3;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_6_05;1372
2017.07.21;Togi Makabe vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00447_5_06;G1 Climax Day 3;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_6_06;1373
2017.07.21;Kota Ibushi vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_5_07;G1 Climax Day 3;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_6_07;1374
2017.07.21;Tetsuya Naito vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_5_09;G1 Climax Day 3;Korakuen Hall;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_6_09;1375
2017.07.22;Hiroshi Tanahashi & Katsuya Kitamura vs Yuji Nagata & Tomoyuki Oka;http://njpwworld.com/p/s_series_00447_7_03;G1 Climax Day 4;Korakuen Hall;;https://njpwworld.com/p/s_series_00447_8_03;1376
2017.07.22;Juice Robinson vs EVIL;http://njpwworld.com/p/s_series_00447_7_06;G1 Climax Day 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_8_06;1377
2017.07.22;Minoru Suzuki vs SANADA;http://njpwworld.com/p/s_series_00447_7_07;G1 Climax Day 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_8_07;1378
2017.07.22;Kenny Omega vs Tama Tonga;http://njpwworld.com/p/s_series_00447_7_08;G1 Climax Day 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_8_08;1379
2017.07.22;Michael Elgin vs Kazuchika Okada;http://njpwworld.com/p/s_series_00447_7_09;G1 Climax Day 4;Korakuen Hall;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_8_09;1380
2017.07.23;Kazuchika Okada & Gedo vs SANADA & BUSHI;http://njpwworld.com/p/s_series_00447_9_05;G1 Climax Day 5;Tokyo Machida Gym;;;1381
2017.07.23;YOSHI-HASHI vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_9_06;G1 Climax Day 5;Tokyo Machida Gym;G1 Climax Block A Match;;1382
2017.07.23;Hiroshi Tanahashi vs Yuji Nagata;http://njpwworld.com/p/s_series_00447_9_07;G1 Climax Day 5;Tokyo Machida Gym;G1 Climax Block A Match;;1383
2017.07.23;Kota Ibushi vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00447_9_09;G1 Climax Day 5;Tokyo Machida Gym;G1 Climax Block A Match;;1384
2017.07.23;Togi Makabe vs Hirooki Goto;http://njpwworld.com/p/s_series_00447_9_10;G1 Climax Day 5;Tokyo Machida Gym;G1 Climax Block A Match;;1385
2017.07.25;Tomoyuki Oka & Katsuya Kitamura vs Tomohiro Ishii & YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_10_02;G1 Climax Day 6;Fukushima Big Palette ;;;1386
2017.07.25;Yuji Nagata & Hirai Kawato vs Tetsuya Naito & Hiromu Takahashi;http://njpwworld.com/p/s_series_00447_10_03;G1 Climax Day 6;Fukushima Big Palette ;;;1387
2017.07.25;Satoshi Kojima vs Michael Elgin;http://njpwworld.com/p/s_series_00447_10_06;G1 Climax Day 6;Fukushima Big Palette ;G1 Climax Block B Match;;1388
2017.07.25;Juice Robinson vs Minoru Suzuki;http://njpwworld.com/p/s_series_00447_10_08;G1 Climax Day 6;Fukushima Big Palette ;G1 Climax Block B Match;;1389
2017.07.25;Kenny Omega vs Toru Yano;http://njpwworld.com/p/s_series_00447_10_09;G1 Climax Day 6;Fukushima Big Palette ;G1 Climax Block B Match;;1390
2017.07.25;Kazuchika Okada vs SANADA;http://njpwworld.com/p/s_series_00447_10_10;G1 Climax Day 6;Fukushima Big Palette ;G1 Climax Block B Match;;1391
2017.07.26;Tomohiro Ishii vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_11_06;G1 Climax Day 7;Sendai Sun Plaza Hall;G1 Climax Block A Match;;1392
2017.07.26;Togi Makabe vs Kota Ibushi;http://njpwworld.com/p/s_series_00447_11_08;G1 Climax Day 7;Sendai Sun Plaza Hall;G1 Climax Block A Match;;1393
2017.07.26;Yuji Nagata vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_11_09;G1 Climax Day 7;Sendai Sun Plaza Hall;G1 Climax Block A Match;;1394
2017.07.26;Hiroshi Tanahashi vs Hirooki Goto;http://njpwworld.com/p/s_series_00447_11_10;G1 Climax Day 7;Sendai Sun Plaza Hall;G1 Climax Block A Match;;1395
2017.07.27;Juice Robinson vs Tama Tonga;http://njpwworld.com/p/s_series_00447_12_06;G1 Climax Day 8;Niigata Aore Nagaoka;G1 Climax Block B Match;;1396
2017.07.27;Minoru Suzuki vs EVIL;http://njpwworld.com/p/s_series_00447_12_08;G1 Climax Day 8;Niigata Aore Nagaoka;G1 Climax Block B Match;;1397
2017.07.27;Satoshi Kojima vs Kazuchika Okada;http://njpwworld.com/p/s_series_00447_12_09;G1 Climax Day 8;Niigata Aore Nagaoka;G1 Climax Block B Match;;1398
2017.07.27;Michael Elgin vs Kenny Omega;http://njpwworld.com/p/s_series_00447_12_10;G1 Climax Day 8;Niigata Aore Nagaoka;G1 Climax Block B Match;;1399
2017.07.29;Kota Ibushi vs Bad Luck Fale;http://njpwworld.com/p/s_series_00447_13_07;G1 Climax Day 9;Aichi Prefectural Gym;G1 Climax Block A Match;;1400
2017.07.29;Hirooki Goto vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_13_08;G1 Climax Day 9;Aichi Prefectural Gym;G1 Climax Block A Match;;1401
2017.07.29;Hiroshi Tanahashi vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_13_09;G1 Climax Day 9;Aichi Prefectural Gym;G1 Climax Block A Match;;1402
2017.07.29;Tomohiro Ishii vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_13_10;G1 Climax Day 9;Aichi Prefectural Gym;G1 Climax Block A Match;;1403
2017.07.30;Michael Elgin vs SANADA;http://njpwworld.com/p/s_series_00447_14_08;G1 Climax Day 10;Gifu Industrial Hall;G1 Climax Block B Match;;1404
2017.07.30;Satoshi Kojima vs Kenny Omega;http://njpwworld.com/p/s_series_00447_14_09;G1 Climax Day 10;Gifu Industrial Hall;G1 Climax Block B Match;;1405
2017.07.30;Juice Robinson vs Kazuchika Okada;http://njpwworld.com/p/s_series_00447_14_10;G1 Climax Day 10;Gifu Industrial Hall;G1 Climax Block B Match;;1406
2017.08.01;YOSHI-HASHI vs Bad Luck Fale;http://njpwworld.com/p/s_series_00447_15_06;G1 Climax Day 11;Kagoshima Arena;G1 Climax Block A Match;;1407
2017.08.01;Togi Makabe vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_15_07;G1 Climax Day 11;Kagoshima Arena;G1 Climax Block A Match;;1408
2017.08.01;Yuji Nagata vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00447_15_08;G1 Climax Day 11;Kagoshima Arena;G1 Climax Block A Match;;1409
2017.08.01;Hirooki Goto vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_15_09;G1 Climax Day 11;Kagoshima Arena;G1 Climax Block A Match;;1410
2017.08.01;Hiroshi Tanahashi vs Kota Ibushi;http://njpwworld.com/p/s_series_00447_15_10;G1 Climax Day 11;Kagoshima Arena;G1 Climax Block A Match;;1411
2017.08.02;Sabre, Taichi & El Desperado vs Naito, BUSHI & Hiromu;http://njpwworld.com/p/s_series_00447_16_04;G1 Climax Day 12;Fukuoka National Centre;;;1412
2017.08.02;Juice Robinson vs SANADA;http://njpwworld.com/p/s_series_00447_16_06;G1 Climax Day 12;Fukuoka National Centre;G1 Climax Block B Match;;1413
2017.08.02;Kazuchika Okada vs Tama Tonga;http://njpwworld.com/p/s_series_00447_16_09;G1 Climax Day 12;Fukuoka National Centre;G1 Climax Block B Match;;1414
2017.08.02;Kenny Omega vs EVIL;http://njpwworld.com/p/s_series_00447_16_10;G1 Climax Day 12;Fukuoka National Centre;G1 Climax Block B Match;;1415
2017.08.04;Yuji Nagata vs Kota Ibushi;http://njpwworld.com/p/s_series_00447_17_06;G1 Climax Day 13;Ehime ITEM;G1 Climax Block A Match;;1416
2017.08.04;Tomohiro Ishii vs Bad Luck Fale;http://njpwworld.com/p/s_series_00447_17_07;G1 Climax Day 13;Ehime ITEM;G1 Climax Block A Match;;1417
2017.08.04;Zack Sabre Jr. vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_17_09;G1 Climax Day 13;Ehime ITEM;G1 Climax Block A Match;;1418
2017.08.05;Nagata, Umino & Yagi vs Sabre, Taichi & El Desperado;http://njpwworld.com/p/s_series_00447_18_02;G1 Climax Day 14;Osaka Prefectural Gym;;;1419
2017.08.05;Satoshi Kojima vs SANADA;http://njpwworld.com/p/s_series_00447_18_07;G1 Climax Day 14;Osaka Prefectural Gym;G1 Climax Block B Match;;1420
2017.08.05;Juice Robinson vs Kenny Omega;http://njpwworld.com/p/s_series_00447_18_09;G1 Climax Day 14;Osaka Prefectural Gym;G1 Climax Block B Match;;1421
2017.08.05;Kazuchika Okada vs EVIL;http://njpwworld.com/p/s_series_00447_18_10;G1 Climax Day 14;Osaka Prefectural Gym;G1 Climax Block B Match;;1422
2017.08.06;Yuji Nagata vs Zack Sabre Jr.;http://njpwworld.com/p/s_series_00447_19_06;G1 Climax Day 15;Act City Hamamatsu;G1 Climax Block A Match;;1423
2017.08.06;Kota Ibushi vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_19_07;G1 Climax Day 15;Act City Hamamatsu;G1 Climax Block A Match;;1424
2017.08.06;Togi Makabe vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_19_09;G1 Climax Day 15;Act City Hamamatsu;G1 Climax Block A Match;;1425
2017.08.06;Hiroshi Tanahashi vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00447_19_10;G1 Climax Day 15;Act City Hamamatsu;G1 Climax Block A Match;;1426
2017.08.08;Ibushi, Makabe & Kawato vs Ishii, Goto & YOSHI-HASHI;http://njpwworld.com/p/s_series_00447_20_04;G1 Climax Day 16;Yokohama Cultural Gym;;;1427
2017.08.08;Michael Elgin vs EVIL;http://njpwworld.com/p/s_series_00447_20_08;G1 Climax Day 16;Yokohama Cultural Gym;G1 Climax Block B Match;;1428
2017.08.08;Kenny Omega vs SANADA;http://njpwworld.com/p/s_series_00447_20_09;G1 Climax Day 16;Yokohama Cultural Gym;G1 Climax Block B Match;;1429
2017.08.08;Kazuchika Okada vs Minoru Suzuki;http://njpwworld.com/p/s_series_00447_20_10;G1 Climax Day 16;Yokohama Cultural Gym;G1 Climax Block B Match;;1430
2017.08.11;Oka, Kitamura & Kawato vs Suzuki, Taichi & El Desperado;http://njpwworld.com/p/s_series_00447_21_01;G1 Climax Day 17;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_22_01;1431
2017.08.11;Taguchi, Ricochet, Elgin & War Machine vs Cody, Hangman, Chase & The Bucks;http://njpwworld.com/p/s_series_00447_21_04;G1 Climax Day 17;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_22_04;1432
2017.08.11;Yuji Nagata vs Bad Luck Fale;http://njpwworld.com/p/s_series_00447_21_06;G1 Climax Day 17;Ryogoku Kokugikan;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_22_06;1433
2017.08.11;Tomohiro Ishii vs Zack Sabre Jr. ;http://njpwworld.com/p/s_series_00447_21_08;G1 Climax Day 17;Ryogoku Kokugikan;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_22_08;1434
2017.08.11;Kota Ibushi vs Hirooki Goto;http://njpwworld.com/p/s_series_00447_21_09;G1 Climax Day 17;Ryogoku Kokugikan;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_22_09;1435
2017.08.11;Hiroshi Tanahashi vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_21_10;G1 Climax Day 17;Ryogoku Kokugikan;G1 Climax Block A Match;https://njpwworld.com/p/s_series_00447_22_10;1436
2017.08.12;Taguchi, Ricochet, War Machine & Kitamura vs Cody, Hangman & The Bucks;http://njpwworld.com/p/s_series_00447_23_04;G1 Climax Day 18;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_24_04;1437
2017.08.12;Michael Elgin vs Juice Robinson;http://njpwworld.com/p/s_series_00447_23_06;G1 Climax Day 18;Ryogoku Kokugikan;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_24_06;1438
2017.08.12;Tama Tonga vs SANADA;http://njpwworld.com/p/s_series_00447_23_07;G1 Climax Day 18;Ryogoku Kokugikan;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_24_07;1439
2017.08.12;Satoshi Kojima vs EVIL;http://njpwworld.com/p/s_series_00447_23_09;G1 Climax Day 18;Ryogoku Kokugikan;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_24_09;1440
2017.08.12;Kazuchika Okada vs Kenny Omega;http://njpwworld.com/p/s_series_00447_23_10;G1 Climax Day 18;Ryogoku Kokugikan;G1 Climax Block B Match;https://njpwworld.com/p/s_series_00447_24_10;1441
2017.08.13;The Young Bucks (c) vs Ryusuke Taguchi & Ricochet;http://njpwworld.com/p/s_series_00447_25_05;G1 Climax Day 19;Ryogoku Kokugikan;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00447_26_05;1442
2017.08.13;War Machine (c) vs Cody & Hangman Paige;http://njpwworld.com/p/s_series_00447_25_06;G1 Climax Day 19;Ryogoku Kokugikan;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00447_26_06;1443
2017.08.13;Tanahashi, Ibushi & Elgin vs Suzuki, Sabre & Iizuka;http://njpwworld.com/p/s_series_00447_25_07;G1 Climax Day 19;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_26_07;1444
2017.08.13;Okada, Ishii, Yano & Gedo vs SANADA, EVIL, BUSHI & Hiromu;http://njpwworld.com/p/s_series_00447_25_08;G1 Climax Day 19;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00447_26_08;1445
2017.08.13;Kenny Omega vs Tetsuya Naito;http://njpwworld.com/p/s_series_00447_25_09;G1 Climax Day 19;Ryogoku Kokugikan;G1 Climax FINAL;https://njpwworld.com/p/s_series_00447_26_09;1446
